lat,long
9.475,-3.96
10.587,-8.047
10.596,-8.744
10.594,-8.753
11.224,-8.551
11.292,-9.688
11.229,-10.762
11.558,-8.914
11.63,-8.605
11.708,-8.579
12.077,-6.308
11.464,-10.566
11.854,-8.269
11.853,-8.279
11.981,-7.839
12.361,-6.787
11.431,-13.387
11.434,-13.393
12.373,-7.413
12.372,-7.422
11.513,-13.545
12.193,-10.018
12.236,-9.992
12.443,-8.719
12.331,-9.531
12.539,-8.19
12.598,-8.226
12.596,-8.236
12.713,-7.488
12.606,-8.233
13.168,-4.481
12.55,-8.99
12.218,-11.319
12.639,-8.895
12.558,-9.438
12.883,-7.777
12.882,-7.786
12.664,-9.283
12.662,-9.292
12.838,-8.281
12.982,-7.466
13.251,-7.131
13.138,-8.756
13.137,-8.765
13.577,-6.377
13.586,-6.379
13.446,-7.768
14.707,2.537
13.586,-7.886
13.585,-7.895
13.662,-7.673
13.7,-7.473
13.698,-7.482
13.839,-8.055
13.835,-8.213
13.852,-8.346
13.884,-8.248
13.883,-8.257
14.181,-6.173
13.949,-7.863
13.948,-7.872
14.033,-7.782
14.032,-7.791
14.071,-7.85
14.069,-7.859
14.068,-7.869
14.065,-8.34
14.308,-7.136
14.317,-7.137
14.493,-6.329
14.505,-6.31
14.119,-9.11
14.325,-8.253
14.574,-6.745
14.132,-10.011
14.728,-6.624
14.451,-8.725
14.449,-8.734
14.775,-7.29
14.782,-7.3
14.781,-7.31
14.798,-7.255
14.793,-7.292
14.791,-7.302
15.066,-5.955
15.064,-5.966
15.078,-5.935
15.074,-5.967
15.093,-5.894
15.646,-2.861
15.952,-3.09
15.95,-3.107
10.07,-64.861
8.682,-63.16
6.024,-57.208
5.992,-57.183
4.871,-52.283
4.869,-52.272
4.45,-52.053
3.552,-51.285
3.55,-51.27
2.82,-51.073
2.09,-50.654
3.396,-59.731
1.864,-50.896
1.861,-50.88
1.581,-50.489
1.579,-50.495
2.029,-55.968
1.774,-55.74
1.773,-55.731
1.772,-55.722
1.642,-55.838
1.64,-55.829
1.631,-55.83
1.626,-55.856
1.624,-55.847
1.623,-55.838
1.622,-55.829
0.796,-50.841
0.845,-51.369
0.842,-51.353
0.677,-50.663
0.674,-50.644
0.673,-50.651
0.62,-50.806
0.586,-51.352
-0.413,-51.795
-0.518,-51.863
-0.536,-51.808
-0.572,-52.122
-0.572,-52.114
-1.868,-50.628
-2.636,-49.734
-2.143,-53.636
-6.989,-52.114
-6.989,-52.121
-6.785,-59.276
-6.865,-59.05
-6.934,-59.02
-7.547,-60.563
-7.855,-61.815
-9.855,-50.664
-9.858,-50.636
-10.099,-49.661
-10.107,-49.667
-10.11,-49.634
-10.271,-49.453
-9.008,-60.42
-9.73,-60.686
-11.219,-50.261
-11.214,-50.267
-10.628,-55.223
-11.101,-52.135
-11.104,-52.113
-11.215,-51.778
-10.162,-59.482
-10.164,-59.473
-11.22,-51.785
-10.635,-56.522
-11.068,-54.056
-11.093,-53.865
-11.416,-52.01
-11.733,-50.099
-11.658,-51.248
-11.661,-51.221
-11.648,-51.227
-11.662,-51.228
-11.112,-55.945
-11.36,-54.622
-11.492,-54.753
-11.536,-54.759
-11.912,-51.792
-11.92,-52.785
-12.251,-50.222
-11.994,-52.03
-12.245,-50.227
-11.788,-55.256
-12.053,-54.394
-12.031,-54.65
-12.073,-54.765
-12.075,-54.751
-12.131,-54.758
-12.142,-54.677
-12.209,-54.236
-12.125,-55.231
-12.401,-54.103
-12.396,-54.109
-12.398,-54.093
-12.603,-52.835
-12.605,-52.815
-12.485,-54.496
-12.463,-54.929
-12.532,-54.383
-11.947,-58.935
-12.575,-54.42
-12.732,-54.531
-12.257,-59.768
-13.256,-53.35
-12.38,-60.356
-13.996,-56.318
-12.669,-65.17
-12.673,-65.177
-13.337,-61.145
-13.281,-61.811
-13.374,-61.993
-13.72,-60.269
-13.963,-59.5
-14.379,-56.879
-13.699,-61.683
-13.932,-60.264
-13.808,-61.573
-14.011,-60.295
-13.82,-61.592
-13.655,-62.754
-13.85,-61.525
-13.722,-62.719
-13.908,-61.622
-14.117,-60.258
-14.958,-54.629
-14.282,-59.708
-15.031,-54.776
-14.162,-61.482
-14.406,-59.928
-14.9,-56.788
-13.546,-66.586
-13.555,-66.593
-13.559,-66.572
-14.677,-60.885
-15.381,-56.472
-16.051,-50.423
-15.388,-56.48
-15.389,-56.467
-14.277,-64.495
-14.673,-65.368
-14.668,-65.373
-14.7,-65.396
-15.427,-61.581
-15.28,-64.222
-15.522,-63.051
-15.524,-63.047
-15.532,-63.06
-15.237,-65.16
-15.539,-63.333
-16.629,-55.777
-15.189,-65.839
-15.92,-61.433
-15.286,-65.809
-15.56,-64.402
-16.308,-59.76
-15.777,-63.938
-16.564,-58.867
-16.078,-62.196
-16.08,-62.186
-16.267,-61.268
-16.269,-61.259
-16.27,-61.249
-16.08,-62.897
-16.797,-58.577
-16.805,-58.589
-16.813,-58.6
-16.821,-58.612
-16.823,-58.601
-16.824,-58.591
-16.826,-58.581
-15.99,-65.336
-16.437,-63.23
-16.495,-62.932
-16.612,-62.78
-17.174,-60.319
-16.806,-62.781
-17.077,-61.455
-17.242,-60.355
-17.301,-61.134
-17.191,-61.913
-17.415,-60.806
-17.43,-60.828
-17.469,-60.754
-17.478,-60.755
-17.601,-60.858
-17.521,-61.687
-17.768,-60.093
-18.91,-50.554
-18.913,-50.561
-18.033,-62.261
-18.609,-59.077
-18.189,-62.32
-18.252,-62.502
-19.173,-56.347
-19.152,-57.171
-19.192,-57.415
-19.261,-57.205
-19.448,-57.334
-19.45,-57.321
-19.459,-57.335
-19.462,-57.388
-19.464,-57.375
-19.469,-57.337
-19.626,-58.233
-19.628,-58.222
-19.629,-58.21
-19.631,-58.199
-19.632,-58.187
-19.634,-58.176
-19.629,-58.377
-19.636,-58.401
-19.643,-58.425
-19.798,-58.247
-19.804,-58.271
-19.806,-58.259
-19.807,-58.248
-19.817,-58.249
-19.852,-58.225
-19.869,-58.251
-19.87,-58.239
-19.879,-58.252
-19.88,-58.241
-19.887,-58.265
-19.888,-58.254
-19.897,-58.267
-19.898,-58.255
-19.901,-58.232
-19.925,-58.136
-19.888,-58.502
-19.935,-58.138
-19.936,-58.126
-19.996,-58.205
-20.057,-57.896
-19.755,-60.598
-19.757,-60.589
-20.247,-57.098
-20.236,-58.398
-20.42,-57.766
-20.422,-57.754
-20.423,-57.742
-20.715,-56.911
-20.698,-58.054
-20.87,-57.497
-20.872,-57.484
-20.873,-57.47
-20.88,-57.498
-20.882,-57.485
-20.884,-57.472
-20.758,-58.603
-20.671,-59.507
-21.365,-57.928
-21.366,-57.915
-21.219,-61.095
-21.519,-59.154
-21.521,-59.143
-22.363,-54.293
-22.939,-52.406
-22.95,-52.414
-22.952,-52.382
-22.497,-56.967
-22.563,-56.888
-29.788,-62.686
-30.218,-61.283
-30.068,-62.916
-30.368,-63.201
-30.375,-63.213
-30.377,-63.202
-30.949,-61.556
-31.304,-60.659
-31.453,-60.928
-31.729,-61.087
-31.972,-60.921
-31.898,-61.859
-32.067,-60.639
-32.027,-61.219
-32.487,-58.237
-32.202,-61.701
-32.621,-60.155
-32.17,-64.828
-33.011,-58.518
-32.818,-61.394
-33.146,-59.318
-32.256,-66.04
-32.258,-66.028
-33.048,-61.173
-32.466,-65.54
-32.468,-65.529
-32.474,-65.537
-32.475,-65.526
-32.483,-65.539
-33.688,-59.663
-33.807,-59.506
-34.637,-60.477
-34.639,-60.462
-34.865,-58.178
-34.648,-60.479
-34.649,-60.464
-34.902,-60.012
-35.123,-60.492
-35.43,-60.178
-35.443,-60.887
-35.453,-60.888
-35.622,-61.358
-36.017,-59.093
-35.811,-61.903
-36.227,-61.116
-36.004,-64.208
-36.538,-60.223
-36.78,-59.854
-36.779,-59.86
-36.144,-71.832
-36.423,-71.959
-38.381,-60.284
-38.718,-61.29
-37.813,-72.686
-40.695,-63.145
-40.697,-63.131
-40.696,-63.138
-40.698,-63.123
-39.231,-73.068
-39.659,-72.115
-39.658,-72.121
-39.662,-72.104
-13.961,123.325
-13.969,123.32
-13.788,123.306
-8.697,118.239
-8.113,112.922
-8.148,111.114
-30.871,121.488
-28.745,122.815
-28.671,123.027
-28.674,123.01
23.138,110.572
26.371,100.155
-2.578,121.368
-2.575,121.361
-3.91,105.803
-3.019,110.969
-3.695,105.761
-2.948,111.017
-2.949,111.008
-3.693,105.755
-2.95,110.935
-3.683,105.736
-3.639,105.302
-3.642,105.282
-3.42,105.474
-3.407,105.472
-3.41,105.453
-3.413,105.239
-3.397,105.256
-3.4,105.237
-3.411,105.253
-3.398,105.251
-3.351,105.497
-3.372,105.248
-3.348,104.937
-3.298,105.407
-3.285,105.405
-3.349,104.952
-3.352,104.931
-3.336,104.95
-3.339,104.929
-3.061,105.607
-2.861,105.361
-2.863,105.342
-2.86,105.355
-2.863,105.336
-2.052,104.336
-2.055,104.314
-0.22,116.056
-1.517,104.406
-1.559,104.1
-1.508,104.399
-1.552,104.094
-1.492,104.419
-1.478,104.417
-1.453,104.103
-1.432,104.382
-1.457,104.12
-1.46,104.098
-1.446,104.096
56.177,97.029
56.185,97.037
58.527,101.14
58.531,101.159
-25.417,148.312
-25.406,148.31
-29.051,152.729
-29.185,151.679
-29.989,152.51
-29.992,152.523
-30.29,150.185
-30.293,150.2
-30.301,150.181
-30.304,150.197
-30.817,152.181
-30.827,152.179
-30.829,152.193
-30.856,152.172
-30.866,152.169
-30.883,152.207
-30.883,152.213
-30.961,152.425
-30.971,152.424
-30.973,152.437
-30.747,151.029
-30.749,151.043
-30.757,151.027
-7.308,-37.65
-6.376,-38.369
-6.373,-38.373
-6.004,-38.148
41.693,-70.138
18.928,-70.339
18.93,-70.345
36.145,-77.933
36.141,-77.94
36.139,-77.924
36.101,-80.894
36.099,-80.869
34.431,-80.097
34.438,-80.104
34.218,-82.803
34.216,-82.773
34.214,-82.779
33.945,-82.179
33.943,-82.152
33.307,-80.703
33.304,-80.709
1.618,-75.603
-8.928,125.481
-8.927,125.474
-11.708,133.333
-12.727,135.963
-12.728,135.972
-13.214,134.39
-13.267,134.372
-13.317,134.405
-13.333,134.327
-13.147,130.52
-13.158,130.518
-13.16,130.532
-13.149,130.514
-13.151,130.528
-13.16,130.512
-13.162,130.526
-13.164,130.54
-13.173,130.524
-13.204,130.505
-14.029,133.448
-14.031,133.458
-14.052,133.474
-14.054,133.484
-14.061,133.473
-14.063,133.482
-14.054,133.365
-14.064,133.363
-14.13,133.632
-14.132,133.641
-14.133,133.651
-14.134,133.66
-14.136,133.67
-14.151,133.706
-14.152,133.716
-14.141,133.581
-14.143,133.591
-14.161,133.714
-14.034,131.145
-14.051,131.18
-14.053,131.192
-14.156,130.956
-14.158,130.968
-14.2,130.961
-14.478,131.24
-14.48,131.252
-14.482,131.264
-14.485,131.214
-14.487,131.226
-14.489,131.238
-14.495,131.213
-14.497,131.225
-14.499,131.237
-14.505,131.273
-14.507,131.223
-14.509,131.235
-14.511,131.247
-14.513,131.259
-14.517,131.221
-14.521,131.245
-14.523,131.257
-14.525,131.27
-14.522,131.183
-14.524,131.196
-14.526,131.208
-14.528,131.22
-14.53,131.231
-14.533,131.256
-14.535,131.268
-14.536,131.206
-14.538,131.218
-14.54,131.23
-14.564,131.195
-14.574,131.193
-14.576,131.206
-14.585,131.192
-14.591,131.166
-14.593,131.178
-14.595,131.19
-14.597,131.202
-14.603,131.176
-14.605,131.189
-14.607,131.201
-14.609,131.213
-14.615,131.187
-14.617,131.199
-14.619,131.211
-15.833,134.296
-15.949,134.28
-15.365,128.651
-15.838,131.405
-15.413,128.642
-15.425,128.64
-15.418,128.636
-15.908,131.269
-15.954,128.997
-15.972,128.892
-15.975,128.909
-20.737,139.481
-25.65,126.906
-12.133,-47.062
-13.392,-55.757
-12.806,-51.512
-12.941,-52.532
-12.063,-47.56
-11.961,-46.994
-12.052,-47.562
-12.125,-48.161
-12.417,-50.311
-13.243,-56.843
-11.329,-44.173
-12.412,-51.212
-13.701,-61.673
-12.593,-52.929
-13.698,-61.677
-12.183,-51.34
-12.174,-51.342
-12.952,-57.254
-12.063,-50.836
-12.065,-50.846
-11.662,-48.997
-11.663,-49.002
-12.397,-54.092
-12.398,-54.103
-11.653,-49.004
-11.372,-47.546
-12.716,-57.012
-11.513,-48.57
-11.515,-48.582
-11.679,-49.636
-11.506,-48.578
-11.533,-48.96
-12.263,-54.288
-12.221,-54.225
-12.223,-54.235
-12.713,-57.96
-12.16,-53.848
-12.651,-57.873
-11.937,-52.782
-11.815,-52.369
-11.816,-52.378
-11.819,-52.396
-11.898,-52.959
-12.639,-58.756
-11.806,-52.37
-11.807,-52.379
-10.558,-44.607
-12.38,-57.347
-11.308,-49.843
-11.3,-49.855
-11.302,-49.865
-10.907,-47.669
-11.167,-49.308
-10.908,-47.675
-12.797,-62.15
-12.171,-56.944
-11.397,-51.444
-10.756,-47.37
-10.759,-47.385
-10.757,-47.377
-10.759,-47.392
-11.068,-49.471
-11.186,-50.259
-11.175,-50.25
-10.843,-48.863
-11.714,-54.914
-11.934,-56.606
-12.384,-60.356
-12.369,-60.358
-12.386,-60.364
-12.371,-60.366
-10.795,-48.95
-10.553,-47.47
-10.785,-48.952
-10.786,-48.964
-11.823,-56.283
-11.867,-56.711
-11.458,-53.946
-11.459,-53.956
-11.081,-51.74
-11.083,-51.749
-10.773,-49.733
-10.65,-49.003
-10.892,-50.63
-11.341,-54.257
-10.679,-49.722
-10.68,-49.733
-10.305,-47.498
-11.847,-58.864
-11.85,-58.886
-10.197,-47.688
-10.21,-47.775
-10.817,-51.892
-10.819,-51.901
-11.073,-53.825
-10.797,-52.068
-11.673,-58.601
-11.676,-58.622
-10.119,-47.632
-10.73,-51.669
-10.788,-52.069
-11.496,-57.388
-11.857,-60.633
-10.075,-47.639
-10.072,-47.631
-10.075,-47.646
-10.683,-51.729
-11.033,-54.273
-11.035,-54.283
-10.631,-51.811
-11.33,-57.421
-9.888,-47.483
-9.877,-47.485
-9.879,-47.5
-10.204,-49.562
-9.866,-47.487
-10.432,-51.14
-10.433,-51.15
-9.867,-47.493
-10.538,-52.06
-10.539,-52.069
-11.158,-56.547
-10.529,-52.062
-9.07,-43.151
-9.053,-43.153
-9.059,-43.187
-10.442,-51.843
-9.064,-43.157
-10.222,-50.516
-10.431,-52.147
-11.304,-58.671
-11.291,-58.673
-10.16,-50.425
-10.162,-50.434
-10.968,-56.207
-10.189,-50.742
-11.102,-57.446
-10.195,-51.031
-10.56,-53.713
-10.225,-51.429
-10.886,-56.373
-10.02,-50.459
-10.295,-52.355
-10.986,-57.59
-9.01,-44.392
-9.957,-50.489
-9.958,-50.499
-9.932,-50.56
-9.273,-46.37
-10.676,-56.003
-10.645,-56.008
-10.64,-56.014
-10.305,-53.728
-10.295,-53.72
-8.879,-44.703
-10.915,-58.684
-8.444,-42.381
-8.877,-44.711
-10.28,-54.073
-10.281,-54.083
-10.852,-58.597
-10.854,-58.617
-10.231,-54.13
-10.115,-54.209
-8.204,-42.484
-8.204,-42.489
-10.077,-55.406
-10.439,-58.421
-10.463,-58.612
-9.214,-49.651
-9.916,-54.587
-10.074,-55.92
-10.076,-55.913
-9.87,-54.495
-9.846,-54.602
-9.157,-49.878
-9.146,-49.935
-9.088,-49.637
-9.775,-54.475
-10.305,-58.605
-9.189,-50.774
-8.11,-44.141
-8.115,-44.145
-9.674,-54.474
-9.619,-54.674
-9.689,-55.179
-9.624,-54.852
-8.011,-44.634
-8.012,-44.639
-7.82,-43.563
-7.559,-42.641
-10.047,-59.441
-7.556,-42.649
-9.36,-54.547
-9.361,-54.557
-7.369,-42.396
-7.368,-42.405
-9.769,-59.332
-9.858,-60.072
-9.761,-59.338
-9.851,-60.053
-9.855,-60.077
-9.705,-59.005
-9.742,-59.297
-9.705,-59.215
-9.708,-59.236
-9.695,-59.223
-9.167,-56.727
-9.494,-59.502
-9.497,-59.524
-8.057,-49.573
-8.059,-49.585
-8.08,-49.861
-9.315,-59.107
-9.33,-59.534
-7.123,-44.986
-9.057,-58.93
-6.702,-43.329
-8.409,-54.976
-8.35,-54.686
-9.151,-61.118
-6.419,-43.933
-6.222,-44.148
-7.478,-54.962
-7.469,-54.963
-7.463,-54.96
-5.924,-46.404
-5.791,-46.41
-6.192,-49.544
-5.527,-45.708
-5.468,-45.793
-5.465,-45.798
-6.196,-51.207
-5.733,-51.195
-4.883,-45.485
-5.797,-51.867
-5.788,-51.869
-5.79,-51.878
-5.339,-48.987
-5.341,-49.001
-5.614,-51.568
-6.499,-58.421
-4.252,-43.473
-4.249,-43.481
-5.707,-53.611
-5.709,-53.62
-6.333,-58.029
-4.698,-47.888
-4.006,-44.255
-3.768,-50.567
-3.209,-48.964
-3.476,-50.746
-3.389,-50.637
-3.391,-50.648
-3.343,-50.674
-3.274,-50.41
-3.415,-52.584
-3.294,-53.338
-3.331,-54.112
-2.684,-51.91
-2.686,-51.92
-2.871,-53.864
-2.873,-53.873
-2.904,-54.096
-2.894,-54.088
-2.895,-54.097
-2.823,-53.971
-3.506,-59.036
-3.494,-59.038
-3.377,-59.295
-3.372,-59.301
-3.235,-58.831
-2.51,-54.104
-3.15,-61.162
-1.898,-54.135
-1.899,-54.144
-1.889,-54.136
-1.89,-54.145
-1.892,-54.154
-1.904,-54.76
-1.813,-54.824
-0.779,-48.676
-1.163,-53.176
-1.164,-53.186
-1.094,-53.662
-0.212,-51.764
0.344,-51.111
0.342,-51.123
0.817,-51.216
1.378,-50.948
1.376,-50.961
1.383,-50.956
1.862,-50.883
2.089,-50.654
2.2,-50.91
2.469,-50.952
2.074,-55.719
2.072,-55.728
2.071,-55.738
2.083,-55.721
2.809,-51.065
2.808,-51.078
2.806,-51.091
3.204,-51.298
2.512,-56.323
2.51,-56.332
3.548,-51.272
3.546,-51.285
3.541,-51.278
3.552,-51.279
3.563,-51.28
3.944,-55.455
3.961,-55.527
4.14,-55.432
4.281,-55.42
4.309,-55.415
4.308,-55.423
4.317,-55.425
4.513,-55.402
4.542,-55.393
4.61,-55.176
4.793,-55.306
4.886,-55.244
4.885,-55.252
4.916,-55.29
5.313,-57.758
5.826,-56.835
5.836,-56.959
6.005,-57.196
6.029,-57.216
6.028,-57.225
5.596,-60.222
5.594,-60.235
5.649,-60.471
5.688,-60.522
5.704,-60.57
5.705,-60.561
5.727,-60.565
5.818,-60.8
6.432,-57.666
6.759,-61.693
8.078,-61.881
8.083,-61.888
8.146,-65.94
8.14,-65.975
8.135,-65.945
9.223,-64.061
9.636,-63.562
9.612,-63.715
9.608,-63.737
9.65,-63.564
9.639,-63.63
9.632,-63.568
9.649,-63.549
9.645,-63.57
9.623,-63.701
9.619,-63.723
9.677,-63.465
9.673,-63.487
9.648,-63.638
9.796,-63.231
9.793,-63.235
10.299,-63.354
10.413,-63.464
10.661,-62.99
10.663,-62.997
-24.821,-48.461
-24.727,-48.078
-24.806,-48.996
-24.79,-48.949
-24.748,-49.295
-24.75,-49.304
-24.739,-49.296
-24.741,-49.306
-24.902,-51.106
-24.904,-51.117
-24.383,-51.492
-24.373,-51.494
-23.773,-47.857
-23.471,-46.729
-23.497,-47.022
-22.909,-43.739
-23.602,-48.068
-23.571,-50.276
-22.742,-45.607
-23.183,-49.991
-23.184,-50.001
-23.531,-52.724
-22.588,-48.132
-22.59,-48.142
-22.415,-48.622
-23.201,-56.709
-23.205,-56.715
-23.002,-56.654
-23.004,-56.677
-22.992,-56.662
-20.548,-42.285
-20.555,-42.29
-20.514,-42.223
-20.218,-41.101
-22.569,-56.872
-22.572,-56.895
-22.575,-56.876
-22.577,-56.899
-20.221,-41.105
-22.561,-56.878
-22.564,-56.901
-22.35,-56.983
-22.352,-57.006
-22.435,-58.027
-22.316,-56.878
-22.446,-58.321
-20.181,-42.49
-19.989,-41.571
-20.01,-41.678
-20.015,-41.704
-20.158,-42.446
-20.163,-42.469
-20.149,-42.471
-20.01,-41.682
-20.154,-42.452
-20.158,-42.475
-20.042,-42.58
-19.78,-41.294
-19.708,-41.246
-19.712,-41.251
-19.826,-42.639
-19.83,-42.663
-19.748,-42.383
-19.82,-42.645
-19.754,-42.363
-19.758,-42.386
-19.811,-42.747
-19.925,-43.66
-19.887,-43.525
-19.858,-43.509
-19.887,-43.532
-19.858,-43.517
-19.833,-43.521
-19.565,-42.337
-19.65,-43.168
-19.654,-43.19
-19.806,-44.091
-21.692,-57.801
-21.699,-57.781
-19.703,-43.682
-19.691,-43.685
-19.729,-43.899
-19.743,-43.975
-19.746,-43.994
-19.43,-42.346
-19.434,-42.37
-19.675,-43.667
-19.678,-43.687
-19.742,-44.111
-19.468,-42.698
-19.45,-42.678
-19.454,-42.701
-19.704,-44.042
-19.718,-44.116
-19.721,-44.135
-19.692,-44.044
-19.458,-42.682
-19.462,-42.704
-19.702,-44.047
-19.716,-44.122
-19.44,-42.66
-19.445,-42.684
-19.687,-44.031
-19.69,-44.049
-19.304,-42.163
-19.309,-42.189
-20.401,-48.579
-19.363,-42.626
-19.212,-42.325
-19.349,-43.046
-19.198,-42.328
-19.331,-43.026
-19.335,-43.048
-19.5,-43.938
-19.322,-43.05
-19.481,-43.902
-19.484,-43.921
-19.488,-43.94
-19.519,-44.111
-19.242,-42.706
-19.246,-42.729
-19.21,-42.33
-19.341,-43.052
-19.5,-43.943
-19.324,-43.033
-19.328,-43.054
-19.481,-43.907
-19.484,-43.926
-19.487,-43.945
-19.518,-44.117
-19.237,-42.711
-19.241,-42.735
-19.228,-42.814
-19.339,-43.414
-19.343,-43.435
-20.568,-51.077
-19.297,-43.403
-19.299,-43.41
-19.148,-42.737
-19.697,-45.846
-19.135,-42.74
-18.749,-40.902
-19.67,-45.881
-19.151,-43.052
-19.659,-45.884
-19.167,-43.281
-19.171,-43.3
-18.757,-40.905
-19.158,-43.055
-19.171,-43.284
-19.344,-44.391
-19.347,-44.408
-20.17,-49.75
-18.66,-41.302
-19.027,-43.23
-18.972,-43.009
-18.599,-41.318
-18.644,-41.278
-18.65,-41.309
-18.604,-41.321
-18.936,-43.231
-18.926,-43.324
-19.586,-47.162
-18.393,-40.752
-18.93,-43.331
-18.518,-41.19
-18.385,-40.762
-19.06,-44.431
-20.864,-57.518
-18.443,-41.302
-20.853,-57.544
-20.858,-57.524
-20.861,-57.548
-19.474,-47.17
-18.89,-43.842
-18.851,-43.772
-18.854,-43.792
-20.713,-56.917
-19.232,-46.632
-18.206,-41.197
-18.213,-41.2
-18.197,-41.205
-18.182,-41.209
-18.184,-42.481
-18.19,-42.46
-18.195,-42.487
-18.161,-42.466
-18.051,-42.125
-20.199,-56.472
-18.022,-42.132
-18.052,-42.129
-18.833,-46.684
-18.023,-42.136
-19.253,-49.464
-19.255,-49.474
-19.244,-49.466
-17.994,-42.142
-17.999,-42.17
-17.98,-42.146
-17.985,-42.173
-17.963,-42.294
-17.968,-42.321
-18.386,-44.549
-17.979,-42.154
-17.984,-42.181
-18.391,-44.537
-18.394,-44.555
-17.961,-42.302
-17.805,-41.807
-17.893,-42.259
-17.898,-42.285
-17.893,-42.264
-17.794,-41.814
-17.829,-42.164
-17.855,-42.3
-17.815,-42.168
-20.147,-58.652
-17.704,-41.835
-17.71,-41.864
-17.803,-42.345
-17.973,-43.237
-20.058,-57.884
-20.061,-57.909
-17.577,-41.277
-20.144,-58.631
-20.147,-58.659
-17.624,-41.411
-17.706,-41.842
-20.053,-57.891
-20.055,-57.916
-17.568,-41.287
-17.542,-41.325
-17.518,-41.365
-17.55,-41.328
-17.51,-41.372
-18.435,-46.769
-18.437,-46.781
-18.425,-46.771
-18.427,-46.783
-17.585,-42.173
-17.851,-43.575
-17.856,-43.597
-17.571,-42.177
-17.855,-43.581
-17.58,-42.153
-17.585,-42.181
-17.571,-42.186
-17.989,-44.491
-17.908,-44.393
-17.909,-44.469
-17.912,-44.488
-17.907,-44.398
-17.908,-44.475
-17.911,-44.493
-18.6,-48.724
-18.601,-48.734
-17.877,-44.444
-17.738,-43.815
-17.725,-43.816
-17.727,-43.823
-19.657,-58.434
-17.68,-44.59
-17.683,-44.607
-17.402,-43.221
-17.406,-43.244
-17.674,-44.579
-17.677,-44.597
-17.409,-43.226
-17.396,-43.23
-17.4,-43.253
-17.742,-45.402
-16.713,-41.027
-16.72,-41.062
-16.725,-41.032
-16.732,-41.066
-17.347,-44.502
-17.377,-44.745
-17.361,-44.73
-17.364,-44.748
-16.684,-41.474
-17.914,-48.59
-16.959,-43.589
-16.963,-43.611
-17.223,-45.065
-17.226,-45.082
-17.214,-45.084
-17.217,-45.102
-17.22,-45.119
-17.202,-45.087
-17.205,-45.104
-17.208,-45.121
-17.206,-45.075
-17.209,-45.093
-17.212,-45.11
-17.214,-45.127
-17.197,-45.095
-17.2,-45.112
-17.255,-45.58
-17.257,-45.661
-17.245,-45.663
-17.234,-45.665
-17.184,-45.443
-16.835,-44.14
-16.832,-44.126
-16.836,-44.147
-16.819,-44.129
-16.917,-44.829
-17.238,-47.084
-16.504,-42.958
-16.508,-42.983
-17.865,-52.454
-18.604,-59.187
-17.026,-47.302
-17.028,-47.315
-16.58,-45.085
-16.471,-44.611
-16.474,-44.63
-16.458,-44.613
-16.462,-44.632
-16.471,-44.616
-16.474,-44.635
-16.459,-44.618
-17.071,-48.368
-17.073,-48.379
-16.08,-42.656
-16.065,-42.659
-17.172,-49.773
-16.385,-45.098
-15.763,-42.195
-15.768,-42.226
-15.766,-42.202
-15.771,-42.233
-16.254,-45.474
-16.249,-45.481
-16.522,-47.479
-16.524,-47.491
-16.425,-47.015
-15.436,-42.911
-15.116,-41.409
-15.112,-41.415
-16.165,-48.138
-15.613,-45.497
-15.608,-45.506
-15.593,-45.491
-15.596,-45.508
-15.863,-47.2
-16.031,-48.266
-14.863,-41.737
-14.869,-41.771
-14.856,-41.744
-14.7,-41.181
-15.754,-47.158
-15.756,-47.171
-15.766,-47.302
-14.594,-41.084
-14.601,-41.121
-14.648,-41.121
-14.655,-41.157
-14.59,-41.092
-14.77,-42.046
-15.779,-47.96
-15.78,-47.971
-15.648,-47.211
-15.769,-47.961
-15.637,-47.212
-15.641,-47.238
-15.074,-44.067
-16.055,-50.439
-14.746,-42.658
-16.046,-50.441
-14.748,-42.666
-15.757,-48.75
-17.191,-61.917
-17.192,-61.925
-15.686,-49.748
-15.687,-49.758
-17.144,-61.795
-14.719,-43.942
-17.146,-61.798
-15.185,-47.062
-14.186,-41.551
-14.193,-41.588
-14.721,-44.692
-14.196,-41.558
-14.203,-41.595
-15.658,-50.495
-15.209,-47.984
-15.211,-47.996
-15.224,-48.208
-15.225,-48.213
-14.458,-43.864
-15.326,-50.296
-15.327,-50.306
-14.72,-47.173
-14.696,-47.252
-14.7,-47.417
-14.702,-47.43
-14.244,-44.818
-15.08,-50.007
-13.716,-41.978
-14.915,-49.105
-13.708,-41.988
-14.223,-45.236
-14.21,-45.238
-14.201,-45.259
-13.676,-42.44
-13.941,-43.87
-13.945,-43.894
-14.188,-45.261
-14.357,-46.31
-14.198,-45.245
-14.201,-45.264
-13.937,-43.876
-15.032,-50.741
-15.022,-50.733
-15.023,-50.743
-13.863,-43.865
-13.858,-43.873
-16.081,-60.842
-14.235,-47.596
-14.208,-47.594
-14.156,-47.4
-14.499,-50.123
-14.64,-51.155
-14.63,-51.147
-14.202,-48.673
-13.552,-44.863
-13.556,-44.868
-13.999,-48.558
-13.937,-48.35
-13.938,-48.362
-13.874,-48.415
-14.878,-56.396
-14.88,-56.411
-13.08,-44.858
-13.409,-46.911
-13.054,-45.099
-13.041,-45.101
-13.054,-45.083
-13.041,-45.085
-13.045,-45.106
-13.61,-48.619
-12.731,-43.708
-12.729,-43.716
-13.754,-50.751
-13.729,-50.64
-13.717,-51.003
-12.496,-44.611
-12.569,-45.096
